i386|universe|fbterm|fbterm
all|universe|fetchexc|fetchexc
i386|universe|fusefat|fusefat
all|universe|fwknop-client|fwknop
i386|universe|fwknop-server|knoptm,fwknopd,knopwatchd,fwknop_serv,knopmd
all|universe|freeguide|freeguide
i386|universe|freedink-engine|dinkedit,freedink,dink,freedinkedit
all|universe|fwsnort|fwsnort
all|universe|fabric|fab
i386|universe|freedink-dfarc|dfarc
i386|universe|fennec|fennec
i386|universe|fsniper|fsniper
i386|universe|faucc|faucc
i386|universe|fauhdlc|fauhdlc,fauhdli
i386|universe|fqterm|fqterm.bin,fqterm
all|universe|python-foolscap|flappserver,flappclient,flogtool
all|universe|freemix|freemix
i386|universe|faumachine|faum-encoder,faum-mergecow,faum-iso-to-cd,faum-gen-vhdl,faum,faum-cd-to-iso,faum-node-pc
i386|universe|fontforge-extras|showttf
i386|universe|fossology-agents-single|departition
i386|universe|fossology-agents|departition
i386|universe|fossology-common|fossinit,fo_notify,cp2foss,fosslic,fossjobs
i386|universe|fspy|fspy
i386|universe|fusecompress|fusecompress,fusecompress_offline
all|universe|furiusisomount|furiusisomount
i386|universe|fizmo|fizmo
i386|universe|foundry|foundry-tree
all|universe|fsprotect|is_aufs
i386|universe|fswebcam|fswebcam
all|universe|fragmaster|fragmaster
i386|universe|frama-c|frama-c,frama-c-gui,frama-c.byte,frama-c-gui.byte
all|universe|fso-frameworkd|dump-netlink,cli-framework,frameworkd
i386|universe|fso-gpsd|fso-gpsd
i386|universe|fso-gsm0710muxd|gsm0710muxd
all|universe|frescobaldi|frescobaldi
i386|universe|ffprobe|plot-vframes-bitrate,ffprobe,plot-vframes-sizes
all|universe|fortunes-ubuntu-server|ubuntu-server-tip
i386|universe|flvstreamer|flvstreamer,streams
i386|universe|g3data|g3data
all|universe|gadfly|gfserver,gfplus
i386|universe|galan|galan,galan-real
i386|universe|galculator-hildon|galculator
i386|universe|galculator|galculator
all|universe|galeon-common|gnome-www-browser,galeon-config-tool,x-www-browser
i386|universe|galeon|galeon
all|universe|galrey|galrey
all|universe|galternatives|galternatives
i386|universe|gambit|gambit-nfg2html,gambit-liap,gambit,gambit-nfg-logitdyn,gambit-enumpoly,gambit-gnm,gambit-logit,gambit-enumpure,gambit-nfg2tex,gambit-lp,gambit-enummixed,gambit-ipa,gambit-nfg-mixdom,gambit-lcp,gambit-simpdiv
i386|universe|gamix|gamix
i386|universe|gap-core|update-gap-workspace,gap.real,gap
i386|universe|gap-dev|gac
i386|universe|garlic|garlic
i386|universe|gatos|atitoppm,scanpci.gatos,atitv,atisplit,yuvsum,gatos-conf,atitojpg,xatitv,atitogif
i386|universe|gauche-dev|gauche-install,gauche-package,gauche-config,gauche-cesconv
i386|universe|gauche|gosh
i386|universe|gav|gav
i386|universe|gbase|gbase
i386|universe|gbatnav|gbnrobot,gbnserver,gbnclient
i386|universe|gcal|gcal,txt2gcal,tcal,gcal2txt
i386|universe|gcb|gcb
i386|universe|gcc-avr|avr-cpp,avr-gccbug,avr-g++,avr-gcc-4.3.3,avr-c++,avr-gcov,avr-gcc
i386|universe|gdc|i486-linux-gnu-gdmd,i486-linux-gnu-gdc-4.2,i486-linux-gnu-gdmd-4.2,gdc,i486-linux-gnu-gdc,gdmd
i386|universe|gnat|gnatgcc
i386|universe|gpc|gpc,gpc-run,binobj,pc,gpidump
i386|universe|gcc-h8300-hms|h8300-hitachi-coff-cpp,h8300-hms-gcc-3.4.6,h8300-hitachi-coff-c++,h8300-hms-gcc,h8300-hms-g++,h8300-hms-cpp,h8300-hitachi-coff-gcc,h8300-hitachi-coff-g++,h8300-hms-c++,h8300-hitachi-coff-gcc-3.4.6
i386|universe|gcc-m68hc1x|m68hc11-gccbug,m68hc11-cpp,m68hc11-gcc,m68hc11-gcov
all|universe|gcipher|gcipher
i386|universe|gcl|gcl
i386|universe|gclcvs|gclcvs
all|universe|gco|gco
i386|universe|gcpegg|regtest,gcpbasket,eggsh
i386|universe|gdal-bin|gdal_rasterize,gdalenhance,gdal_grid,gdalmanage,nearblack,gdaltindex,gdalinfo,gdal_translate,ogr2ogr,gdal_contour,gdaladdo,gdaltransform,gdalwarp,ogrtindex,ogrinfo
i386|universe|libgdal1-dev|gdal-config
i386|universe|python-gdal|gdalident.py,gcps2vec.py,pct2rgb.py,gdal2tiles.py,esri2wkt.py,gdalchksum.py,gdal2xyz.py,mkgraticule.py,gdal_merge.py,gdalimport.py,gdal_retile.py,gcps2wld.py,rgb2pct.py,epsg_tr.py
i386|universe|gdb-m68hc1x|m68hc11-gdb,m68hc11-run,m68hc12-gdbtui,m68hc11-gdbtui,m68hc12-gdb,m68hc12-run
all|universe|gdeskcal|gdeskcal
i386|universe|gdesklets|gdesklets
i386|universe|gdis|gdis
i386|universe|geda-gnetlist|gnetlist,mk_verilog_syms,sw2asc
i386|universe|geda-gschem|gschemdoc,gschem
i386|universe|geda-gsymcheck|gsymcheck
i386|universe|geda-utils|sarlacc_sym,smash_megafile,grenum,gnet_hier_verilog,pads_backannotate,gschlas,gsymfix,pcb_backannotate,sarlacc_schem,gsch2pcb,gmk_sym,refdes_renum,convert_sym,olib,tragesym,gschupdate,gsymupdate,garchive
i386|universe|geekcode|geekcode
i386|universe|geki2|geki2
i386|universe|geki3|geki3
i386|universe|gemdropx|gemdropx
i386|universe|genders|nodeattr
i386|universe|genesis|genesis-convert,genesis
i386|universe|geneweb|gwd,gwc,gwu,ged2gwb,consang,gwb2ged
i386|universe|gwsetup|gwsetup
i386|universe|genisovh|genisovh
i386|universe|genpower|gentest,genpowerd
i386|universe|gentoo|gentoo
i386|universe|geoip-bin|geoiplookup6,geoipupdate,geoiplookup
i386|universe|geomview|offconsol,geomview,clip,oogl2rib,hvectext,oogl2vrml2,anytooff,anytoucd,ucdtooff,togeomview,bez2mesh,math2oogl,polymerge,vrml2oogl,oogl2vrml,bdy,remotegv
i386|universe|gerbv|gerbv
i386|universe|gerris|gfsjoin,gfsxref,gerris2D3,gerris3D,gfscompare3D,ppm2mpeg,bat2gts,gfscompare2D,gerris2D,gfs2oogl2D3,shapes,gfs-config,gfs-highlight,ppm2theora,gfs2oogl2D,gfs2oogl3D,gfs2gfs,ppmcombine,streamanime,gfscompare2D3,ppm2video
i386|universe|gerstensaft|beer
all|universe|gfax|gfaxlpr,gfax
all|universe|gforge-common|gforge-config,cvssh
i386|universe|gforth|gforthmi,gforth,gforth-fast-0.7.0,gforth-itc-0.7.0,vmgen-0.7.0,gforth-0.7.0,gforth-itc,gforth-fast,vmgen,gforthmi-0.7.0
i386|universe|gfpoken|gfpoken
i386|universe|gftp-text|ftp,gftp-text
i386|universe|ggcov|ggcov,tggcov,ggcov-webdb
i386|universe|ggz-gnome-client|motd_editor,ggz-gnome
i386|universe|ggz-grubby|grubby,grubby-config
i386|universe|ggz-gtk-client|ggz-gtk
i386|universe|ggz-kde-client|kgrubby,kggz,compcal,shadowbridge,ggzap,keepalivecontrol
i386|universe|ggzd|ggzduedit,ggzd
i386|universe|ggz-txt-client|ggz-txt
i386|universe|ggz-utils|ggzcommgen,ggz-cmd,ggzmetaserv,telggz
i386|universe|ghc6|ghc-pkg-6.10.4,haskell-compiler,hpc6,runhaskell,ghc-6.10.4,hasktags6,ghci6,ghc6,ghci-6.10.4,runghc6,hp2ps6,hsc2hs6,ghc-pkg6
i386|universe|ghemical|ghemical
i386|universe|ghex|ghex2
i386|universe|giblib-dev|giblib-config
i386|universe|gidentd|gidentd
i386|universe|gif2png|web2png,gif2png
i386|universe|giftd|gift-setup,giftd
i386|universe|giftcurs|giFTcurs
i386|universe|giftoxic|giFToxic
i386|universe|giftrans|giftrans
i386|universe|giftui|giftui
i386|universe|gimp-dimage-color|dimage_color_batch,icccurve2c
i386|universe|ginac-tools|ginsh,viewgar
i386|universe|gjdoc|dh_javadoc,gjdoc,javadoc
i386|universe|gkdebconf|gkdebconf-term,gkdebconf
i386|universe|gkermit|gkermit
i386|universe|gkrellm|gkrellm
i386|universe|gkrellmd|gkrellmd
i386|universe|gl-117|gl-117
i386|universe|glabels|glabels,glabels-batch
i386|universe|glame|glame,cglame
all|universe|glark|glark
i386|universe|glcpu|glcpu
i386|universe|statd|statd
i386|universe|glfer|glfer
i386|universe|gliv|gliv
i386|universe|global|global,htmake,htags,gtags-cscope,gtags,globash,gtags-parser,gozilla,htconfig
i386|universe|glotski|glotski
i386|universe|glpk-utils|glpsol
i386|universe|gltron|gltron
i386|universe|gmanedit|gmanedit
i386|universe|gmemusage|gmemusage
i386|universe|gmfsk|gmfsk
i386|universe|xgmod|xgmod
i386|universe|gmod|gmod
i386|universe|gmp-ecm|ecm
i386|universe|gmrun|gmrun
i386|universe|gmsh|gmsh
i386|universe|gmt|GMT
all|universe|gmt-coast-low|gmt-coastline-download
i386|universe|gnade-bin|gesql
i386|universe|gnarwl|gnarwl,damnit
i386|universe|gnat-gps|gnat-gps
i386|universe|gnats-user|getclose,query-pr,edit-pr,send-pr
i386|universe|gngb|gngb
i386|universe|gniall|gniall
i386|universe|gnokii-cli|gnokii,sendsms,gnokiid,mgnokiidev
i386|universe|gnokii-smsd|smsd
i386|universe|xgnokii|xgnokii
i386|universe|gnome-alsamixer|gnome-alsamixer
all|universe|gnome-blog|gnome-blog-poster
i386|universe|gnome-breakout|gnome-breakout
i386|universe|gnome-chess|gnome-chess
i386|universe|gnome-commander|gnome-commander,gcmd-block
i386|universe|gnome-gpg|gnome-gpg
i386|universe|gnome-mud|gnome-mud
i386|universe|gnome-photo-printer|gnome-photo-printer
i386|universe|gnome-network-admin|network-admin
i386|universe|libgnomevfs2-bin|gnomevfs-rm,gnomevfs-copy,gnomevfs-mv,gnomevfs-ls,gnomevfs-monitor,gnomevfs-cat,gnomevfs-df,gnomevfs-mkdir,gnomevfs-info
i386|universe|gnomekiss|gnomekiss
i386|universe|gnometab|gnometab
i386|universe|gnomoradio|gnomoradio,rainbow-get,rainbow-hub
i386|universe|gnotime|gnotime-remote,gnotime
i386|universe|gnu-smalltalk-browser|gst-blox
i386|universe|gnu-smalltalk|gst,gst-reload,gst-doc,gst-sunit,gst-load,gst-package,gst-convert
i386|universe|libgst-dev|gst-config
i386|universe|gnubg|gnubg,bearoffdump,makeweights,makebearoff,makehyper
i386|universe|gnubiff|gnubiff
i386|universe|gnucap|gnucap-modelgen,gnucap
i386|universe|gnucash|gnucash-env,gnc-fq-check,gnucash,gnc-fq-update,gnc-fq-dump,gnucash-make-guids,gnc-fq-helper,gnucash-bin,gnc-test-env,gnucash-valgrind,update-gnucash-gconf
i386|universe|gnuchess|gnuchess,gnuchessx
all|universe|gnudip|gdips,upgrade_gnudip,gdipc
i386|universe|gnugk|addpasswd,gnugk
i386|universe|gnugo|gnugo
all|universe|gnuhtml2latex|gnuhtml2latex
all|universe|gnuift-perl|gift-mrml-client.pl,gift-add-collection.pl,gift-start.pl,gift-dtd-to-keywords.pl,gift-old-to-new-url2fts.pl,gift-remove-collection.pl,gift-diagnose-print-all-ADI.pl,gift-url-to-fts.pl,gift-perl-example-server.pl,gift-dtd-to-tex.pl
i386|universe|gnuift|gift-one-minus,gift,gift-extract-features,gift-write-feature-descs,gift-generate-inverted-file,gift-endianize,gift-modify-distance-matrix
i386|universe|libmrml1-dev|libMRML-config
i386|universe|gnumail.app|GNUMail
i386|universe|gnunet-client|gnunet-stats,gnunet-auto-share,gnunet-directory,gnunet-insert,gnunet-tbench,gnunet-vpn,gnunet-unindex,gnunet-pseudonym,gnunet-search,gnunet-tracekit,gnunet-remotetest,gnunet-chat,gnunet-download
i386|universe|gnunet-server|gnunet-transport-check,gnunet-update,gnunet-peer-info,gnunetd
i386|universe|gnunet-tools|gnunet-setup
i386|universe|gnuplot-nox|gnuplot
i386|universe|gnuplot-x11|gnuplot
all|universe|gnupod-tools|gnupod_convert_MIDI,gnupod_addsong,gnupod_otgsync,mktunes,gnupod_search,gnupod_convert_FLAC,gnupod_convert_RIFF,gnupod_check,tunes2pod,gnupod_convert_OGG,gnupod_INIT,gnupod_convert_APE
i386|universe|gnurobots|gnurobots
i386|universe|gnuserv|gnuclient,gnuattach.emacs,gnuclient.emacs,dtemacs,gnuattach,gnudoit.emacs,gnudoit,editor,gnuserv
i386|universe|gnushogi|gnushogi
i386|universe|xshogi|xshogi
i386|universe|gnusim8085|gnusim8085
i386|universe|gnusound|gnusound,gnusound.real
i386|universe|gnustep-gpbs|gpbs
i386|universe|gnustep-base-runtime|autogsdoc,plget,plparse,plser,xmlparse,pldes,gspath,plmerge,gdnc,gdomap,plio,make_strings,defaults,pl2link,cvtenc,sfparse,HTMLLinker
i386|universe|gnustep-dl2|gdlgsdoc,eoutil,DBModeler
i386|universe|gnustep-examples|GFractal,NSImageTest,Calculator,ToolbarExample,md5Digest,NSBrowserTest,NSScreenTest,GSTest,Finger,NSPanelTest,Ink,HostAddress,CurrencyConverter,MyGL
i386|universe|gnustep-gui-runtime|gcloseall,set_show_service,gnustep_sndd,gopen,gclose,make_services
i386|universe|gnustep-common|opentool,debugapp,openapp
all|universe|gnustep-make|gs_make,dh_gnustep,gsdh_gnustep,gnustep-config
all|universe|gocr-tk|gocr.tcl
i386|universe|gocr|gocr
i386|universe|gom|gom,gomconfig
i386|universe|goo|goo,g2c
i386|universe|googlizer|googlizer
i386|universe|gopher|gophfilt,gopher
all|universe|gosa-desktop|gosa
all|universe|gosa|gosa-encrypt-passwords,mkntpasswd
all|universe|gotmail|gotmail
i386|universe|gozer|gozer
i386|universe|gpa|gpa
i386|universe|gpart|gpart
i386|universe|gpe-contacts|gpe-contacts
i386|universe|gpe-edit|gpe-edit
i386|universe|gpe-julia|gpe-julia
i386|universe|gpe-taskmanager|gpe-taskmanager
i386|universe|gpe-todo|gpe-todo
i386|universe|gperiodic|gperiodic
i386|universe|gpgkeys|gpgkeys
i386|universe|gphoto2|gphoto2
i386|universe|gpm|gpm,gpm-microtouch-setup,mev,gpm-mouse-test
i386|universe|gpp|gpp
i386|universe|gpppon|gpppon
i386|universe|gpr|gpr
i386|universe|gpredict|gpredict
i386|universe|gprolog|gprolog,gplc,gprolog-iso,gplc-iso,hexgplc,hexgplc-iso,prolog
all|universe|gpsdrive-scripts|poi-manager,gpspoint2gpsdrive,geocache2way,gpsdrive_mapnik_gentiles,gpsreplay,geoinfo,convert-waypoints,gpsfetchmap,geo-code
i386|universe|gpsdrive|friendsd2,gpsdrive
i386|universe|gpsim|gpsim
i386|universe|gpsk31|gpsk31
all|universe|gpsman|mou2gmn,gpsman,mb2gmn
i386|universe|gpstrans|gpstrans
i386|universe|gputils|gpvo,gpasm,gplib,gpstrip,gplink,gpvc,gpdasm
i386|universe|gpw|gpw
i386|universe|gq|gq
i386|universe|gqview|gqview
i386|universe|grace|convcal,fdf2fit,gracebat,grace-thumbnailer,xmgrace,grconvert,grace
all|universe|gramadoir|gram-ga.pl,groo-ga.pl
i386|universe|gramofile|gramofile
all|universe|gramps|gramps
i386|universe|grande|grande
all|universe|grandfatherclock|grandfatherclock
i386|universe|grap|grap
i386|universe|grass|grass,grass64
i386|universe|gravitywars|gravitywars
all|universe|grc|grcat,grc
i386|universe|grcm|grcm
i386|universe|grdesktop|grdesktop
i386|universe|greed|greed
all|universe|greenwich|greenwich
all|universe|grepmail|grepmail
i386|universe|libgretl1-dev|gretl-config
i386|universe|gretl|gretl_x11,gretl,gretlcli
all|universe|greylistd|greylist,greylistd-setup-exim4,greylistd
i386|universe|gri|gri_merge,gri-2.12.18,gri_unpage,gri
i386|universe|grig|grig
i386|universe|gringotts|gringotts
i386|universe|grisbi|grisbi
i386|universe|grmonitor|gr_monitor,gr_free,gr_rup,gr_gather
i386|universe|groundhog|groundhog
i386|universe|grpn|grpn
i386|universe|grun|grun
i386|universe|gsasl|gsasl
i386|universe|gsl-bin|gsl-randist,gsl-histogram
i386|universe|gsm-utils|gsmctl,gsmpb,gsmsmsspool,gsmsiectl,gsmsiexfer,gsmsmsstore,gsmsmsrequeue,gsmsmsd,gsmsendsms
i386|universe|gtalk|gnutalk,xphone,gtalkd
i386|universe|gtans|gtans
i386|universe|gtetrinet|gtetrinet
i386|universe|gtick|gtick
i386|universe|gtk2.0-examples|gtk-demo
i386|universe|gtk-gnutella|gtk-gnutella
i386|universe|gtk-led-askpass|ssh-askpass,gtk-led-askpass
i386|universe|gtk-theme-switch|gtk-theme-switch2
i386|universe|gtkam|gtkam
i386|universe|gtkatlantic|gtkatlantic
i386|universe|gtkballs|gtkballs
i386|universe|gtkcookie|gtkcookie
i386|universe|gtkdiskfree|gtkdiskfree
i386|universe|gtkguitune|gtkguitune
i386|universe|gtklp|gtklp,gtklpq
i386|universe|libgtkmathview-bin|mathmlsvg,mathmlviewer
i386|universe|gtkpod|gtkpod
i386|universe|gtkterm|gtkterm
i386|universe|gtkwave|mvl2lxt,vermin,ghwdump,vcd2vzt,twinwave,lxt2vcd,shmidcat,vztminer,vzt2vcd,vcd2lxt2,tex2vcd,gtkwave,mvl2vcd,tla2vcd,vcd2lxt,lxt2miner,rtlbrowse
all|universe|gtml|gtml
i386|universe|gtodo|gtodo
i386|universe|libgts-bin|gtscheck,delaunay,gtstemplate,gts2stl,gts-config,transform,gts2oogl,gts2dxf,stl2gts,gtscompare
i386|universe|gtypist|typefortune,gtypist
i386|universe|guarddog|guarddog
i386|universe|guessnet|guessnet,guessnet-ifupdown
i386|universe|guidedog|guidedog
i386|universe|guile-1.6-dev|guile-snarf,guile-tools,guile-config
i386|universe|guile-1.6|guile-1.6,guile
i386|universe|gv|gv,gv-update-userconfig
i386|universe|gvidm|gvidm
i386|universe|gwave|gwave-exec,gwave,sweepsplit,sp2sp,gwaverepl
i386|universe|gwc|gnome_wave_cleaner
i386|universe|gwget|gwget
all|universe|gwhois|gwhois
i386|universe|gworkspace.app|wopen,Recycler,searchtool,ddbd,lsfupdater,fswatcher,GWorkspace,resizer
i386|universe|gworldclock|gworldclock
all|universe|tzwatch|tzwatch
i386|universe|gxine|gxine,gxine_client
all|universe|gaphor|gaphorconvert,gaphor
i386|universe|gems|gems-server,gems-client
i386|universe|geresh|geresh,pgeresh
all|universe|getmail4|getmail_mbox,getmail_fetch,getmail,getmail_maildir
i386|universe|gfc-examples|gfc-demo
i386|universe|libgwrap-runtime-dev|g-wrap-config
i386|universe|ghdl|ghdl
all|universe|ghextris|ghextris
i386|universe|gjiten|gjiten
i386|universe|glew-utils|glewinfo,visualinfo
i386|universe|glosstex|glosstex
i386|universe|gmpc|gmpc
i386|universe|gnomad2|gnomad2
i386|universe|gnome-ppp|gnome-ppp
i386|universe|gnubik|gnubik
i386|universe|gnurobbo|gnurobbo
i386|universe|gpgsm|gpgsm,gpgsm-gencert.sh,scdaemon
i386|universe|gpsbabel|gpsbabel
i386|universe|gradm2|grlearn,gradm2,gradm_pam
i386|universe|grub-coreboot|grub-install,grub-set-default,update-grub2,update-grub,grub-reboot
i386|universe|grub-efi-amd64|grub-set-default,update-grub,grub-reboot,grub-mkimage,grub-install,update-grub2
i386|universe|grub-efi-ia32|grub-set-default,update-grub,grub-reboot,grub-mkimage,grub-install,update-grub2
i386|universe|grub-ieee1275|grub-install,grub-set-default,update-grub2,update-grub,grub-reboot
i386|universe|gtodo-applet|gtodo-applet
i386|universe|gtweakui|gtweakui-galeon,gtweakui-menus,gtweakui-session,gtweakui-nautilus
i386|universe|gweled|gweled
i386|universe|gnome-u2ps|u2ps
i386|universe|goobox|goobox
i386|universe|gcursor|gcursor
i386|universe|gutenbrowser|gutenbrowser
i386|universe|gomoku.app|Gomoku
i386|universe|libgeos-dev|geos-config
i386|universe|gip|gip
all|universe|gnulib|check-module,gnulib-tool
i386|universe|gnome-user-share|gnome-file-share-properties
i386|universe|gnuwash.app|GNUWash
i386|universe|gnome-phone-manager|gnome-phone-manager
i386|universe|libgpib-bin|ibtest,gpib_config
i386|universe|gpsd-clients|xgps,gpsmon,gpxlogger,xgpsspeed,lcdgps,gpsdecode,gpsctl,cgps,gpsflash,gpspipe
i386|universe|gpsd|gpsd
i386|universe|python-gps|gpsfake,gpsprof,gpscat
i386|universe|gridlock.app|Gridlock
i386|universe|gnome-launch-box|gnome-launch-box
all|universe|gazpacho|gazpacho
all|universe|gtimelog|gtimelog
i386|universe|gnomebaker|gnomebaker
i386|universe|gcrystal|gcrystal
i386|universe|gcu-bin|gchemcalc,gchemtable,gchem3d-viewer
i386|universe|gdb-avr|avr-gdb,avr-gdbtui
i386|universe|geda-gattrib|gattrib
i386|universe|gff2aplot|blat2gff,gff2aplot,ali2gff,sim2gff,parseblast
all|universe|gjots2|gjots2html,gjots2,docbook2gjots,gjots2docbook
i386|universe|glurp|glurp
i386|universe|gdpc|gdpc
i386|universe|gphpedit|gphpedit
i386|universe|glom|glom
i386|universe|gpx2shp|gpx2shp
i386|universe|gromit|gromit
i386|universe|gsoap|soapcpp2,wsdl2h
i386|universe|gtamsanalyzer.app|GTAMSAnalyzer
i386|universe|guile-gnome2-glib|guile-gnome-2
all|universe|gnome-art|gnome-art
all|universe|gnome-splashscreen-manager|gnome-splashscreen-manager
i386|universe|gwaterfall|waterfall
i386|universe|gonzui|gonzui-update,gonzui-search,gonzui-db,gonzui-import,gonzui-remove,gonzui-server
i386|universe|glob2|glob2
all|universe|gtablix|gtablix
i386|universe|grabc|grabc
i386|universe|gnomeradio|gnomeradio
all|universe|gmail-notify|gmail-notify
i386|universe|gajim|gajim-history-manager,gajim,gajim-remote
i386|universe|gnome-raw-thumbnailer|gnome-raw-thumbnailer
i386|universe|gpass|gpass-convert,gpass
i386|universe|gcolor2|gcolor2
all|universe|gff2ps|gff2ps
i386|universe|gmediaserver|gmediaserver
all|universe|gnochm|gnochm
i386|universe|gnome-schedule|gnome-schedule
all|universe|gnumed-client|gnumed,gm_ctl_client
all|universe|gquilt|gquilt
all|universe|graphmonkey|graphmonkey
i386|universe|gsetroot|gsetroot
i386|universe|gtkdialog|gtkdialog
i386|universe|gxemul|gxemul
i386|universe|gyrus|gyrus
all|universe|gtkorphan|gtkorphan
i386|universe|glife|glife
i386|universe|gddrescue|ddrescue
all|universe|geximon|geximon
all|universe|git-cvs|git-cvsserver
i386|universe|gwenrename|gwenrename
all|universe|gtk-sharp2-examples|gtk-sharp2-examples-list
i386|universe|gnome-web-photo|gnome-web-photo.real,gnome-web-thumbnail,gnome-web-print,gnome-web-photo
i386|universe|gearhead|gearhead
i386|universe|granule|granule
i386|universe|gifsicle|gifsicle,gifdiff,gifview
i386|universe|grsync|grsync,grsync-batch
i386|universe|gnunet-gtk|gnunet-gtk
i386|universe|escputil|escputil
all|universe|gnome-rdp|gnome-rdp
i386|universe|pari-gp2c|gp2c,gp2c-dbg,gp2c-run
i386|universe|gok|create-branching-keyboard,gok
i386|universe|gossip|gossip
i386|universe|gastman|gastman
i386|universe|gmorgan|gmorgan
i386|universe|gphotofs|gphotofs
i386|universe|gromacs-lam|mdrun_mpi_d,mdrun_mpi.lam,mdrun_mpi_d.lam,mdrun_mpi
i386|universe|gromacs-mpich|mdrun_mpi_d,mdrun_mpi.mpich,mdrun_mpi_d.mpich,mdrun_mpi
i386|universe|gromacs-openmpi|mdrun_mpi.openmpi,mdrun_mpi_d,mdrun_mpi,mdrun_mpi_d.openmpi
i386|universe|gromacs|g_disre,g_analyze,g_anaeig_d,genconf,g_current_d,wheel_d,g_rms_d,mk_angndx,trjcat_d,g_energy_d,g_dist,g_helix_d,g_rdf,g_rdf_d,g_sdf,g_dist_d,g_rama_d,g_bond_d,protonate,highway_d,gmxdump_d,g_dielectric_d,g_traj_d,g_rama,g_rotacf,trjconv_d,g_h2order_d,xpm2ps_d,g_morph,trjorder,g_chi,g_spatial,g_spol,sigeps_d,g_enemat,g_sorient,g_dih,mk_angndx_d,genion_d,g_nmeig_d,eneconv,g_tcaf,g_mindist,trjconv,g_nmtraj_d,g_velacc,g_tcaf_d,g_spol_d,g_dih_d,g_polystat,luck,g_bundle,g_h2order,editconf_d,g_gyrate_d,g_mdmat_d,anadock_d,g_helix,g_nmens,g_sham_d,g_saltbr,g_angle,g_hbond_d,luck_d,g_potential_d,g_covar_d,genconf_d,g_rmsdist,genrestr,g_helixorient_d,xrama_d,g_cluster_d,g_lie,highway,g_vanhove,trjcat,g_saltbr_d,pdb2gmx,g_sdf_d,g_rmsf,g_nmeig,anadock,g_potential,g_analyze_d,g_rms,g_filter,demux,g_hbond,g_msd,g_order,g_rotacf_d,genion,g_sas_d,ngmx,g_densmap_d,g_confrms,g_principal,g_gyrate,protonate_d,xrama,g_sgangle_d,g_polystat_d,gmxcheck_d,g_energy,genbox,make_ndx,x2top,g_morph_d,g_velacc_d,g_wham,g_vanhove_d,g_anaeig,g_dyndom_d,g_spatial_d,g_rmsdist_d,g_angle_d,g_kinetics_d,g_disre_d,g_density_d,do_dssp_d,g_sas,mdrun_d,g_principal_d,g_bundle_d,tpbconv_d,g_rmsf_d,g_lie_d,g_dielectric,genrestr_d,xpm2ps,g_covar,g_dyndom,g_clustsize_d,g_nmens_d,g_filter_d,g_mindist_d,g_helixorient,make_edi_d,g_densmap,make_ndx_d,g_wham_d,g_mdmat,tpbconv,gmxcheck,genbox_d,sigeps,g_order_d,do_dssp,g_sgangle,trjorder_d,g_msd_d,g_clustsize,pdb2gmx_d,g_dipoles,wheel,g_cluster,g_dipoles_d,g_traj,grompp_d,mdrun,g_confrms_d,g_chi_d,g_kinetics,editconf,eneconv_d,ngmx_d,g_density,g_sham,grompp,make_edi,g_sorient_d,g_enemat_d,xplor2gmx,x2top_d,g_nmtraj,g_current,gmxdump,g_bond
all|universe|gapti|gapti
all|universe|gausssum|gausssum
i386|universe|gcin|gtab-merge,tsd2a32,juyin-learn,phod2a,gcin-setup,gcin-message,phoa2d,trad2sim,gcin,gcin-kbm-toggle,tslearn,gcin-gb-toggle,sim2trad,tsa2d32,gcin2tab,gcin-setup-tab,tsd2a
i386|universe|gnowavcut|gnowavcut
all|universe|gournal|gournal
all|universe|grabcd-encode|grabcd-encode
all|universe|grabcd-rip|grabcd-scan,grabcd-rip
all|universe|grml-btnet|grml-btnets,grml-btnetc,grml-btnet
all|universe|grml-vpn|grml-vpn
all|universe|gvrng|gvrng
i386|universe|gurlchecker|gurlchecker
i386|universe|gwhere|gwhere
i386|universe|cpp-4.1|cpp-4.1,i486-linux-gnu-cpp-4.1
i386|universe|g++-4.1|g++-4.1,i486-linux-gnu-g++-4.1
i386|universe|gcc-4.1|gcc-4.1,gccbug-4.1,gcov-4.1,i486-linux-gnu-gcc-4.1
all|universe|geant321|gxint
i386|universe|gammu-smsd|gammu-smsd,gammu-smsd-inject
i386|universe|gammu|gammu,jadmaker,gammu-config
all|universe|gaupol|gaupol
i386|universe|gdmap|gdmap
all|universe|gnome-osd|gnome-osd-properties,gnome-osd-event-bridge,gnome-osd-client
i386|universe|gnome-hearts|gnome-hearts
i386|universe|gstm|gstm
i386|universe|gnudoq|GNUDoQ,gnudoq
i386|universe|libgoogle-perftools0|google-pprof
i386|universe|gopchop|gtkspu,mpegcat,gopchop
i386|universe|gorm.app|Gorm
i386|universe|gpiv-mpi|gpiv
i386|universe|gpiv|gpiv
